Classification,State,Country_Area,Posted_Citations,Project_Area,Product_Type,Fiscal_Year
Terminated,NJ,United States,Voluntary: Firm initiated,Drizzilicious Mini Rice Cake bites Net Wt. 4oz and/or .74oz  Bags Salted Caramel UPC:857900005167 and 857900005181 Packaged in a plastic bags Product also packed in the Drizzilicious mini rice cakes 32-ct Variety box,Food,2023
Terminated,OH,United States,Voluntary: Firm initiated,"Freshire Farms - Green Peppers packaged in plastic bags containing 3 peppers, 16 bags per case",Food,2024
Terminated,WA,United States,Voluntary: Firm initiated,"""***PREMIUM SMOKED SALMON***CRACKED PEPPER*** NET WT: 4OZ***Packaged 5 lbs case 20/4oz vacuum packages/case. Cardboard type label is folded over and affixed to the top of the package.  Sell by date is marked on the label by the consignee.  UPC 7 02772 00560 2.",Food,2016
Terminated,NM,United States,Voluntary: Firm initiated,"Sunland Sesame Tahini, 40 lbs, UPC 4868771725, manufactured by Sunland, Inc, Portales, NM 88130.",Food,2012
Terminated,WI,United States,Voluntary: Firm initiated,"Red Potato Salads: 1) Garden-Fresh Red Potato Salad, 2 lb., 0 11596 24205 7; 2) Weis Red Potato Salad, 16 oz., 0 41497 05848, 5 lb., 0 11596 51105 4",Food,2012
Terminated,CA,United States,Voluntary: Firm initiated,"Green Giant Fresh Butternut Squash Diced.  12 oz. (340 g) plastic bag  UPC: 605806138010; Item number BNC101101    Perishable, Keep Refrigerated  Distributed by Growers Marketing LLC, Salinas, CA",Food,2019
Terminated,NJ,United States,Voluntary: Firm initiated,"Rosa Maria Ground Cumin, (Comino Molido), 6 oz. (173g), UPC 707425-16041-7, Packed by NAC Foods Corp., Palisades Park, NJ.",Food,2015
Terminated,WI,United States,Voluntary: Firm initiated,"Garden-Fresh Whole Wheat Pasta With Sun Dried Tomatoes,Product Code  0 11596 52094 0	,1/5 lb",Food,2013
Terminated,CA,United States,Voluntary: Firm initiated,"Slimin, 80 Veggie Capsules, 400 mg",Food,2015
Terminated,NY,United States,Voluntary: Firm initiated,Soft Serve on the Go brand Razzle n' Dazzle Peanut Butter flavor; 8 fl oz; UPC 0-91404-15133-7,Food,2023
Terminated,MO,United States,Voluntary: Firm initiated,"Northern Nutrition, Pro-3-Zyme, packaged in 180-capsule bottles (SKU 53373). Firm name on the label is Northern Nutrition, LLC, Shipshewana, IN;",Food,2013
Terminated,MA,United States,Voluntary: Firm initiated,Cricket Creek Farm brand Berkshire Bloom Cheese,Food,2023
Terminated,NY,United States,Voluntary: Firm initiated,"7-ELEVEN FRESH TO GO CHOCOLATE CHUNK COOKIE, NET WT. 4 OZ., UPC 052548558741; Manhattan UPC: 052548570668 --",Food,2016
Terminated,MD,United States,Voluntary: Firm initiated,ENCHILADA SEASONING    NET WEIGHT: 50. 00  LBS,Food,2017
Terminated,FL,United States,Voluntary: Firm initiated,Publix Chocolate Ganache cake  Scale ID Number * 002-94078-00000 *The last five digits of the scale ID number contain the unit price. For example $4.99 would have the last five digits ending 00499.,Food,2013
Terminated,OR,United States,Voluntary: Firm initiated,"Vegetable Tray, 2/25 oz., RETAIL item # 71444, Pacific Coast Fruit brand, UPC 20728 71444    Ingredients: Broccoli, Cauliflower, Cherry Tomato,  Baby Carrots.",Food,2017
Terminated,NY,United States,Voluntary: Firm initiated,"Chicken/BBQ, Item # 61405",Food,2016
Terminated,NJ,United States,Voluntary: Firm initiated,"Pocahontas Clear Liquid Frying Shortening, Net Wt. 35 LB (15.88), Distributed by Progressive Group Alliance, Inc., Richmond, VA 23228, UPC 7 32146 18196 0",Food,2016
Terminated,TX,United States,Voluntary: Firm initiated,"Circle U Foods, Inc. Product Code: 100002 AF/TV Taco Seasoning Bag Weight: 1.1250 Lbs.",Food,2017
Terminated,MD,United States,Voluntary: Firm initiated,"Quick & Fresh, Rainbow Berry & Nut Salad W/Dressing, Net Wt. 8.7 Oz. Single Serving, Keep refrigerated",Food,2023
Terminated,WA,United States,Voluntary: Firm initiated,"Item 83976 Pico De Gallo Salsa Mild, Refrigerated, net wt.	16 OZ, packaged in Plastic Container.",Food,2020
Terminated,CA,United States,Voluntary: Firm initiated,"Jamaica Fruit Bar, 3 oz.,.    Helados La Tapatia  Fresno, CA 93706",Food,2014
Terminated,MA,United States,Voluntary: Firm initiated,YOPLAIT ORIGINAL KEY LIME PIE YOGURT - 6OZ  UPC: 7047000321,Food,2019
Terminated,FL,United States,FDA Mandated,"Liver Energy, 100 capsules per bottle",Food,2017
Terminated,NJ,United States,Voluntary: Firm initiated,"Better Valu Chicken Seasoning Net. Wt. 5.25 oz (149 g)  Distributed by: Federated Group, Inc. 3025 W. Salt Creek Lane Arlington Heights, IL 6005 www.better-valu.com  UPC 079807003794",Food,2015
Terminated,IN,United States,Voluntary: Firm initiated,"Multiple Brands Mixed Melon:    Customer  Product Description  Pack Weight                 UPC      	   Label Description/Brand 	    Walmart 	SALAD SEASONAL FRUIT 4/10Z 	13 oz., UPC: 826766254262 	Freshness Guaranteed label",Food,2018
Terminated,WI,United States,Voluntary: Firm initiated,"Dawn's Campfire BBQ Beans, #90125,  Net Wt 8 lb (3.63 kg)  Keep Refrigerated   UPC 0 32345 90125 4.   Mfg By Morski Brands, Inc., Portage, WI  53901",Food,2022
Terminated,CA,United States,Voluntary: Firm initiated,RegeneSlim,Food,2017
Terminated,CA,United States,Voluntary: Firm initiated,Burts British Hand Cooked Potato Chips  Sea Salt & Malted Vinegar  150gx10 and 40gx20,Food,2017
Terminated,MN,United States,Voluntary: Firm initiated,"Smart Sense Fruit & Granola Trail Mix, Net WT 4.0 oz , UPC 8 83967 29091 8, Distributed by Kmart corporation, Hoffman Estates, Il 60179, Minneapolis, MN 55414.",Food,2013
Terminated,IN,United States,Voluntary: Firm initiated,"Tomato Condensed Soup, 26 oz (1 LB 10 OZ) 737 g, 307  x 512  Can, Family Size, 12 cans per tray, shelf stable",Food,2018
Terminated,WI,United States,Voluntary: Firm initiated,"Grandpa Vegetable Bagel Spread, Product Code 0 11596 55905 6, 	1/5 lb",Food,2013
Terminated,MI,United States,Voluntary: Firm initiated,"Meijer Baby Pediatric Electrolyte Fruit Flavor 8oz x 4 with Best by: 10/01/15; 24 bottles per case, 6-4packs",Food,2014
Terminated,IL,United States,Voluntary: Firm initiated,"The Bakery Raspberry Danish | Net Wt 14 OZ (397g) | Distributed By WAL-MART Stores, Inc, Bentonville, AR 72716 | UPC: 605388124487",Food,2016
Terminated,IL,United States,Voluntary: Firm initiated,"Foil bags containing 2.2 lbs. each of mango flavored powder and sold under the Boba Direct, Inc. brand.",Food,2015
Terminated,TX,United States,Voluntary: Firm initiated,"Fried Chicken Meal with Mac & Cheese, packaged in clear plastic container with printed label product code begins with 247257; Fried Chicken Meal with Mac & Cheese, packaged on hot bar product code begins with 237444",Food,2020
Terminated,OR,United States,Voluntary: Firm initiated,"Zinc Plus, Mineral/Enzyme supplement, 90 vegetable capsules per bottle.  They are sold under brand Enzyme Research Products.",Food,2014
Terminated,MO,United States,Voluntary: Firm initiated,"Nuwati Herbals SeeLessO'Me Diet and Weight Management Tea packaged in two different size amber glass jars with Net Wt 3 oz. or Net Wt 6 oz.  The responsible name on the label is Nuwati Herbals Inc., House Springs, MO.",Food,2016
Terminated,PA,United States,Voluntary: Firm initiated,"Soom Foods Tahini:    Soom Foods Chocolate Tahini, 12 oz. Sweet Tahini Halva Spread (6/case)",Food,2019
Terminated,OH,United States,Voluntary: Firm initiated,Sargento Fat Free Ricotta Natural Cheese and Dutch Farms Fat Free Ricotta Cheese packaged in 15 ounce plastic tubs.,Food,2014
Terminated,FL,United States,Voluntary: Firm initiated,"Fresh Fruit Burst fruit cup, packaged in 1 and 1.5 lb containers. Labeled in part: ""***Fruit Burst***Ingredients: Watermelon, Cantaloupe, Pineapple, Honeydew, Grapes, Mango,  Blueberries. Packed in its own juice***""",Food,2012
Terminated,IL,United States,Voluntary: Firm initiated,A21219	BATTER MIX X1	50.00	BAG,Food,2023
Terminated,IL,United States,Voluntary: Firm initiated,"Breads from Anna  Dairy & Corn Free Bread Mix  19oz, carton",Food,2019
Terminated,PA,United States,Voluntary: Firm initiated,"Bon Ton-Sour Cream & Onion Flavored Potato Chips  sold in 2.75 oz, 1.5 oz. bags",Food,2017
Terminated,CA,United States,Voluntary: Firm initiated,"Rising Moon Organics Spinach Florentine Ravioli;  Net Wt 8 oz. (227g)  UPC 7 85030 22770 1    Distributed by Rising Moon Organics  313 Iron Horse Way  Providence, RI 02908",Food,2015
Terminated,NJ,United States,Voluntary: Firm initiated,"Fresh Catch Smoked Baby Clams 3.53 oz. pouch (100g) Item Number 541187381, UPC 087381043895",Food,2017
Terminated,NM,United States,Voluntary: Firm initiated,"Los Chileros de nuevo mexico gourmet southwestern cuisine Santa Fe Chile Seasoning,  4.5oz (127.6 grams), Los Chileros de Nuevo Mexico, PO Box 6215, Santa Fe, NM 87502",Food,2014
Terminated,MA,United States,Voluntary: Firm initiated,NOOSA COCONUT AUSTRALIAN STYLE YOGURT - 8OZ  UPC:,Food,2019
Ongoing,CA,United States,Voluntary: Firm initiated,"Ready Care Strawberry Shake No Sugar Added (4 oz), UPC 10045796017372;  Imperial Strawberry Shake No Sugar Added (4 oz), UPC 00074865926843",Food,2025
Terminated,WI,United States,Voluntary: Firm initiated,"Farmers Market Salsa-Serrano-Spicy, 0 11596 06143 6,	 6/15 oz",Food,2013
Terminated,CA,United States,Voluntary: Firm initiated,"Earth's Pride Organics: Organic Oregano, 2.2 oz. Packaged at 12 units per case.    Packaged in a glass jar with cork closure.    Product labeling reads in part:""earth's pride organics PANTRY COLLECTION***ORGANIC OREGANO***NET WT. 2.2 OZ (62.4g)***DISTRIBUTED BY BJWC 25 RESEARCH DRIVE  WESTBOROUGH, MA 01581  1-800-934-1204***"".",Food,2013
Terminated,MN,United States,Voluntary: Firm initiated,Market Pantry Cookies n' Cream Ice Cream 128oz    UPC: 85239014974    Target item number: 288-7-310,Food,2018
Terminated,MA,United States,Voluntary: Firm initiated,SILK ORIGINAL SOY MILK - 0.5GAL  UPC: 2529360039,Food,2019
Terminated,ID,United States,Voluntary: Firm initiated,"Item #473015 Simplot seasoned CRISP Delivery+ Savory 6 Cut Crinkle Cut Wedge, Frozen Potatoes, 5lb. bag without any labeling, 6 bags per case, SKU 10071179473015. Packaging Distribution Information: J.R. Simplot Company P.O. Box 9386, Boise, ID 83707.  Ingredients: POTATOES, VEGETABLE OIL (SOYBEAN, CANOLA, AND/OR COTTONSEED OILS), FOOD STARCH-MODIFIED, CONTAINS LESS THAN 2% OF COLOR (PAPRIKA OLEORESIN, TURMERIC OLEORESIN), CORN STARCH, DEXTRIN, DEXTROSE, GARLIC POWDER, LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE), ONION POWDER, RICE FLOUR, SALT, SPICES, XANTHAN GUM, DISODIUM DIHYDROGEN PYROPHOSPHATE (TO MAINTAIN NATURAL COLOR.  5lb. bag or 30lb. case of product is NOT sold directly to consumers. Product was prepared and sold by retail deli counters.",Food,2024
Terminated,WI,United States,Voluntary: Firm initiated,"Item Number 721698.01, Kerry,  Breakfast Sausage Seasoning, Net WT  50 Lb (22.68 KG),  Lot Number: 0417424307",Food,2014
Terminated,NY,United States,Voluntary: Firm initiated,"Peaches, sold as a bulk retail item, with PLU 4044, and country of origin of Chile.     The peaches sold at Aldi are packaged in a two pound bag with the brand Rio Duero, EAN# 7804650090281.",Food,2019
Terminated,MA,United States,Voluntary: Firm initiated,"CHOBANI FLIP STRAWBERRY CHEESECAKE GREEK STYLE YOGURT - 5.3OZ, UPC: 1829001196",Food,2019
Terminated,KY,United States,Voluntary: Firm initiated,Tortilla Chip 2  White Corn Masa Flour 50 lb bags,Food,2017
Terminated,CA,United States,Voluntary: Firm initiated,--- Organic Baby Carrots --- Organic Baby Carrots 25 Grimmway Farms; Organic Baby Carrots 25 Lbs. Grimmway Farms --- Brand --- Grimmway Farms,Food,2025
Terminated,TX,United States,Voluntary: Firm initiated,"Farm to Market Foods Smoked Ham Dinner #1977 Holiday Ingredients: Smoked Spiral Diced Ham, Mashed Potatoes, Orange Cranberry Relish, Broccoli Rice Casserole, Green Bean Casserole.  Keep Refrigerated at 38 Deg F or Less UPC: 617037959081",Food,2017
Terminated,WI,United States,Voluntary: Firm initiated,"Market Pantry Reduced Fat Coleslaw, UPC 0 85239 20117 6 15 oz, Product Code 201176.",Food,2013
Terminated,TX,United States,Voluntary: Firm initiated,Ham and Cheese Croissant (approximately 6.5 oz) delivered fresh in bins to the firm's Restaurants- no label.  Not individually packaged.,Food,2024
Terminated,MO,United States,Voluntary: Firm initiated,"Bulk C812 ZoiVi Digestive Formula powder, packaged in varying quantities within poly bags within corrugated boxes (for domestic distribution) or fiber drums (for international distribution) (SKU 83438)",Food,2013
Terminated,N/A,Armenia,Voluntary: Firm initiated,"Ararat Imambayeldy;  18.3 oz. glass jar;    Ingredient:  Eggplant, tomato paste, onions, vegetable oil, garlic, green salt    Product of Armenia;  Exclusively imported and distributed by:  Kradjian Importing Co., Inc.  Glendale, CA",Food,2018
Terminated,WI,United States,Voluntary: Firm initiated,"Wienke's Market Cherry Rhubarb Jam, Net Wt. 8 oz (226g), UPC 14106-00216.  Refrigerate after opening.  Ingredients:  cherries, rhubarb, sugar, pectin.",Food,2018
Terminated,WY,United States,Voluntary: Firm initiated,Truffle Gift Box PLU Code: 788394 17655 5,Food,2022
Terminated,IL,United States,Voluntary: Firm initiated,New Punjab Kaju (Kajoo) Fry is the Indian translation for Toasted Fried Cashews. Product is packaged in clear plastic container with a clear plastic lid. Container sizes are 1lb. and 0.5lbs.,Food,2015
Terminated,IL,United States,Voluntary: Firm initiated,G0AGTG	GTG HOT & SPICY WIENER SEASONING X4	24.44	BAG,Food,2023
Terminated,IL,United States,Voluntary: Firm initiated,"A59036 Breader X2, NET WT 50 LBS, Manufactured By:  Newly Weds Foods, Inc., Chicago, IL 60639",Food,2017
Ongoing,TX,United States,Voluntary: Firm initiated,KITGREEKPASTA5	1/5#	EAST COAST FRESH	PC-Greek Pasta Salad Kit 1/5lb W/Pasta	ALL LOT CODES KITGREEKPASTA5	1/5#	EAST COAST FRESH	PC-Greek Pasta Salad Kit 1/5lb W/Pasta	ALL LOT CODES  KITGREEKPASTA51	1/5#	EAST COAST FRESH	Greek Pasta Salad Kit 1/5lb W/Pasta (RF)	ALL LOT CODES,Food,2025
Terminated,CT,United States,Voluntary: Firm initiated,Spicy tuna roll (9.6 oz) with expiration 08/12/2022,Food,2022
Terminated,WA,United States,Voluntary: Firm initiated,"Fancy Chinook (salmon), Sockeye Suzy Fish brand, metal can with a net weight of 6 oz. UPC 7 48252 67292 6",Food,2016
Terminated,NY,United States,Voluntary: Firm initiated,Bronzini Seasoned Fillet; by the lb.; seasoned bronzini fillet with olive oil and lemon; packaged in an oven ready tray; package size varies; keep refrigerated,Food,2020
Terminated,FL,United States,Voluntary: Firm initiated,"VPro Raw Plant Protein, Mocaccino. Packaged in a plastic bottle with green, white, and black adhesive label.  Packaged in 1 lb (15 serving) and 2 lb (30 serving).",Food,2016
Terminated,WI,United States,Voluntary: Firm initiated,"Springside Cheese, Monterey Jack Dill    Cheese,  55-0172,  V3, August 21, 2012,",Food,2012
Terminated,CA,United States,Voluntary: Firm initiated,August Box of the Month NCA  UPC: 84003140261  Products were sold from Genji Sushi counters inside Whole Foods Market stores,Food,2021
Terminated,IN,United States,Voluntary: Firm initiated,"item 8201866	JUST BAKED PUMPKIN CAKE RINGS 144x2.45 OZ, NET WT 22.05 LB",Food,2025
Terminated,OR,United States,Voluntary: Firm initiated,"Red Skin Potato Salad, Formula PO.39, packaged under these labels:    West Creek Diced Red Skin Potato Salad packaged in 2/5-lb carton cases. Distributed by Performance Food Group, Richmond, VA.    -Reser's Red Skin Potato Salad packaged in 2/8-lb carton cases. Reser's Fine Foods, Inc., Beaverton, OR.    -Sysco Classic Red Potato Salad packaged in 2/8-lb carton cases. Distributed by Sysco Corporation, Houston, TX.",Food,2014
Terminated,MN,United States,Voluntary: Firm initiated,"Twix Bismark. This is not a packaged item. Twix Bismarcks are produced daily to be sold in bakery display cases at certain SA, BP, Circle K and Marathon Stores.",Food,2015
Terminated,LA,United States,Voluntary: Firm initiated,"OUTBACK STEAKHOUSE  OSI Mama's Batter, Qty 40lbs, NET WEIGHT 40 lbs, MFG FOR: OSI, TAMPA, FL  33609",Food,2016
Ongoing,GA,United States,Voluntary: Firm initiated,"TASTYKAKE GLAZED CARAMEL APPLE PIE NET WT 4.5 OZ (128g) UPC 0 25600 08618 6 DISTRIBUTED BY TASTY BAKING COMPANY, PHILADELPHIA, PA 19112",Food,2022
Terminated,FL,United States,Voluntary: Firm initiated,Green Life Farms Baby Arugula in 4.5 ounce plastic clamshell  packaging containers. 6 packages per case of 4.5oz each. Store in refrigerator.,Food,2024
Terminated,VA,United States,Voluntary: Firm initiated,"Basil, fresh, Giant brand, packaged in 2.5 oz. package and labeled in part ***Distributed by FoodHold USA Landover, MD 20785***",Food,2013
Terminated,IL,United States,Voluntary: Firm initiated,"Trader Joe's Sesame Miso Salad with Salmon, net wt. 10.25oz., in clear plastic clamshell container, UPC 00773164",Food,2025
Terminated,IL,United States,Voluntary: Firm initiated,"""Chopped Southwest"" (salad product) packed in 10.3oz. packages",Food,2022
Ongoing,IA,United States,Voluntary: Firm initiated,"Palmer Patriotic Munchy Medley, Net Wt 15oz, UPC 7723237060, 12/15oz case",Food,2024
Terminated,TX,United States,Voluntary: Firm initiated,"Nat Flv Beef FF, IFF Code 13580894, Net Weight 50 lb, Batch 0004702577, Production Date 04/23/2012, For Manufacturing Use Only.",Food,2013
Terminated,ID,United States,Voluntary: Firm initiated,"Ready. Chef. Go! Halibut Fillet;  UPC 231694    Items are made in store with generated scale label; sold as single, packaged items from refrigerated cases in the meat/seafood department or from mobile refrigerated merchandise cases. The scale label denotes the net weight of each product.",Food,2017
Terminated,KS,United States,Voluntary: Firm initiated,"Flower Pot Muffin Mix Cinnamon Swirl Streusel with Drizzle Icing, packaged in a packaged in a plastic bag which is placed in a paper bag and packaged with two clay pots, net wt. 19oz, UPC 010749109902",Food,2016
Terminated,,Canada,Voluntary: Firm initiated,"vega one, all-in one nutrition bar;  chocolate cherry flavor  Added vitamins and minerals; 15 g Protein, 6 g Fiber and 1.5 g Omega Antioxidants, probiotics & greens; Gluten Free Dietary Supplement.  2.2 oz/ 63g  Made in a facility that processes peanuts, tree nuts, sesame, dairy, and soy. May contain fruit shell or nut pieces.  Distributed by Sequels Naturals LTD, Burnaby, BC, Canada  UPC: 838766070056",Food,2013
Ongoing,FL,United States,Voluntary: Firm initiated,PR Cucumber Sliced 2/5# 1/4 Pack Date May 22 Product of USA Lipman Family Farms Hendersonville / NC,Food,2025
Ongoing,NC,United States,Voluntary: Firm initiated,"MG Foods TURKEY & PROVOLONE BLT ON A BUTTERY CROISSANT, Net Wt. 8.1oz (229g), MG Foods Charlotte, NC 28208, UPC 1 00000 50065 1",Food,2021
Terminated,OH,United States,Voluntary: Firm initiated,Cream; Sold in bulk; No labeling,Food,2014
Terminated,FL,United States,FDA Mandated,"Arganine & Pine Bark, bulk capsules",Food,2017
Terminated,CA,United States,Voluntary: Firm initiated,"Navitas Naturals Superfood Goji bar:  Tangy berry, Acai, Nut Bar  Net WT. 1.4 oz/40 G.  Gluten free., non GMO.    Ingredients: Organic roasted cashew, almond, honey, crisp brown rice, evaporated cane sugar, roasted sunflower seed, tapioca syrup, dried blueberry (blueberry, apple juice concentrate, sunflower oil), cacao nib, quinoa crisp, dried goji berry, pomegranate powder, acai powder, blueberry flavor, non-soy glycerin, citric acid.  Allergen information: contains tree nuts (cashews & almonds)    Distributed by Navitas Naturals, Novato, CA.",Food,2016
